	Chr	Position	Bg02es	Bj	Gm06990	Gm12801	Gm12812	Gm12813	Gm12878	Helas3	Hepg2	Huvec	Imr90	K562	Mcf7	Nhek	Sknsh
22_35062901	22	35062901	41.722649	52.323616	73.76403	65.705688	56.228554	63.388905	72.114548	51.499588	65.061005	51.585758	57.865669	63.127048	61.541538	45.819798	65.679657
22_35064631	22	35064631	41.981258	52.551613	73.825386	65.79821	56.306179	63.488041	72.190712	51.773506	65.212288	51.854183	58.082977	63.255482	61.697342	45.984638	65.747238
22_35064928	22	35064928	41.981258	52.551613	73.825386	65.79821	56.306179	63.488041	72.190712	51.773506	65.212288	51.854183	58.082977	63.255482	61.697342	45.984638	65.747238
22_35065063	22	35065063	41.981258	52.551613	73.825386	65.79821	56.306179	63.488041	72.190712	51.773506	65.212288	51.854183	58.082977	63.255482	61.697342	45.984638	65.747238
22_35065284	22	35065284	41.981258	52.551613	73.825386	65.79821	56.306179	63.488041	72.190712	51.773506	65.212288	51.854183	58.082977	63.255482	61.697342	45.984638	65.747238
22_35065345	22	35065345	41.981258	52.551613	73.825386	65.79821	56.306179	63.488041	72.190712	51.773506	65.212288	51.854183	58.082977	63.255482	61.697342	45.984638	65.747238
22_35065364	22	35065364	41.981258	52.551613	73.825386	65.79821	56.306179	63.488041	72.190712	51.773506	65.212288	51.854183	58.082977	63.255482	61.697342	45.984638	65.747238
22_35065496	22	35065496	41.981258	52.551613	73.825386	65.79821	56.306179	63.488041	72.190712	51.773506	65.212288	51.854183	58.082977	63.255482	61.697342	45.984638	65.747238
22_35065537	22	35065537	42.111416	52.666004	73.855377	65.844345	56.344719	63.537418	72.228401	51.910656	65.287773	51.988613	58.191761	63.320072	61.775101	46.0672	65.780884
22_35065542	22	35065542	42.111416	52.666004	73.855377	65.844345	56.344719	63.537418	72.228401	51.910656	65.287773	51.988613	58.191761	63.320072	61.775101	46.0672	65.780884
22_35065627	22	35065627	42.111416	52.666004	73.855377	65.844345	56.344719	63.537418	72.228401	51.910656	65.287773	51.988613	58.191761	63.320072	61.775101	46.0672	65.780884
22_35066256	22	35066256	42.111416	52.666004	73.855377	65.844345	56.344719	63.537418	72.228401	51.910656	65.287773	51.988613	58.191761	63.320072	61.775101	46.0672	65.780884
22_35067169	22	35067169	42.242126	52.780651	73.884926	65.890396	56.38308	63.586674	72.265846	52.047932	65.363152	52.123184	58.300625	63.384911	61.852776	46.149864	65.814423
22_35067186	22	35067186	42.242126	52.780651	73.884926	65.890396	56.38308	63.586674	72.265846	52.047932	65.363152	52.123184	58.300625	63.384911	61.852776	46.149864	65.814423
22_35067256	22	35067256	42.242126	52.780651	73.884926	65.890396	56.38308	63.586674	72.265846	52.047932	65.363152	52.123184	58.300625	63.384911	61.852776	46.149864	65.814423
22_35068980	22	35068980	42.505222	53.010674	73.94268	65.982254	56.459286	63.684826	72.33992	52.322834	65.513603	52.392735	58.518623	63.515377	62.007805	46.315517	65.881157
22_35069047	22	35069047	42.505222	53.010674	73.94268	65.982254	56.459286	63.684826	72.33992	52.322834	65.513603	52.392735	58.518623	63.515377	62.007805	46.315517	65.881157
22_35069092	22	35069092	42.505222	53.010674	73.94268	65.982254	56.459286	63.684826	72.33992	52.322834	65.513603	52.392735	58.518623	63.515377	62.007805	46.315517	65.881157
22_35069162	22	35069162	42.505222	53.010674	73.94268	65.982254	56.459286	63.684826	72.33992	52.322834	65.513603	52.392735	58.518623	63.515377	62.007805	46.315517	65.881157
22_35069782	22	35069782	42.637589	53.126038	73.970894	66.028069	56.497128	63.733738	72.376602	52.460461	65.588654	52.527729	58.627743	63.580994	62.085167	46.39851	65.914345
22_35069958	22	35069958	42.637589	53.126038	73.970894	66.028069	56.497128	63.733738	72.376602	52.460461	65.588654	52.527729	58.627743	63.580994	62.085167	46.39851	65.914345
22_35070271	22	35070271	42.637589	53.126038	73.970894	66.028069	56.497128	63.733738	72.376602	52.460461	65.588654	52.527729	58.627743	63.580994	62.085167	46.39851	65.914345
22_35070436	22	35070436	42.637589	53.126038	73.970894	66.028069	56.497128	63.733738	72.376602	52.460461	65.588654	52.527729	58.627743	63.580994	62.085167	46.39851	65.914345
22_35070492	22	35070492	42.637589	53.126038	73.970894	66.028069	56.497128	63.733738	72.376602	52.460461	65.588654	52.527729	58.627743	63.580994	62.085167	46.39851	65.914345
22_35070522	22	35070522	42.770496	53.241627	73.998665	66.073792	56.534786	63.782524	72.413033	52.59819	65.663597	52.662857	58.736942	63.646873	62.162434	46.481621	65.947403
22_35070672	22	35070672	42.770496	53.241627	73.998665	66.073792	56.534786	63.782524	72.413033	52.59819	65.663597	52.662857	58.736942	63.646873	62.162434	46.481621	65.947403
22_35070771	22	35070771	42.770496	53.241627	73.998665	66.073792	56.534786	63.782524	72.413033	52.59819	65.663597	52.662857	58.736942	63.646873	62.162434	46.481621	65.947403
22_35071102	22	35071102	42.770496	53.241627	73.998665	66.073792	56.534786	63.782524	72.413033	52.59819	65.663597	52.662857	58.736942	63.646873	62.162434	46.481621	65.947403
22_35071206	22	35071206	42.770496	53.241627	73.998665	66.073792	56.534786	63.782524	72.413033	52.59819	65.663597	52.662857	58.736942	63.646873	62.162434	46.481621	65.947403
22_35072051	22	35072051	42.903946	53.357437	74.025993	66.119453	56.572289	63.831219	72.449196	52.736034	65.738419	52.798119	58.846237	63.713032	62.239597	46.56485	65.980339
22_35072085	22	35072085	42.903946	53.357437	74.025993	66.119453	56.572289	63.831219	72.449196	52.736034	65.738419	52.798119	58.846237	63.713032	62.239597	46.56485	65.980339
22_35072184	22	35072184	42.903946	53.357437	74.025993	66.119453	56.572289	63.831219	72.449196	52.736034	65.738419	52.798119	58.846237	63.713032	62.239597	46.56485	65.980339
22_35072185	22	35072185	42.903946	53.357437	74.025993	66.119453	56.572289	63.831219	72.449196	52.736034	65.738419	52.798119	58.846237	63.713032	62.239597	46.56485	65.980339
22_35072387	22	35072387	42.903946	53.357437	74.025993	66.119453	56.572289	63.831219	72.449196	52.736034	65.738419	52.798119	58.846237	63.713032	62.239597	46.56485	65.980339
22_35072496	22	35072496	42.903946	53.357437	74.025993	66.119453	56.572289	63.831219	72.449196	52.736034	65.738419	52.798119	58.846237	63.713032	62.239597	46.56485	65.980339
22_35072546	22	35072546	43.037922	53.473457	74.05291	66.165039	56.609615	63.879787	72.485107	52.873966	65.813141	52.933521	58.955601	63.779446	62.31665	46.648193	66.013145
22_35072638	22	35072638	43.037922	53.473457	74.05291	66.165039	56.609615	63.879787	72.485107	52.873966	65.813141	52.933521	58.955601	63.779446	62.31665	46.648193	66.013145
22_35072727	22	35072727	43.037922	53.473457	74.05291	66.165039	56.609615	63.879787	72.485107	52.873966	65.813141	52.933521	58.955601	63.779446	62.31665	46.648193	66.013145
22_35072737	22	35072737	43.037922	53.473457	74.05291	66.165039	56.609615	63.879787	72.485107	52.873966	65.813141	52.933521	58.955601	63.779446	62.31665	46.648193	66.013145
22_35072886	22	35072886	43.037922	53.473457	74.05291	66.165039	56.609615	63.879787	72.485107	52.873966	65.813141	52.933521	58.955601	63.779446	62.31665	46.648193	66.013145
22_35073764	22	35073764	43.172428	53.589672	74.079376	66.210564	56.646774	63.928272	72.520775	53.01199	65.887741	53.069065	59.065044	63.846127	62.393604	46.731674	66.045807
22_35073769	22	35073769	43.172428	53.589672	74.079376	66.210564	56.646774	63.928272	72.520775	53.01199	65.887741	53.069065	59.065044	63.846127	62.393604	46.731674	66.045807
22_35073883	22	35073883	43.172428	53.589672	74.079376	66.210564	56.646774	63.928272	72.520775	53.01199	65.887741	53.069065	59.065044	63.846127	62.393604	46.731674	66.045807
22_35073955	22	35073955	43.172428	53.589672	74.079376	66.210564	56.646774	63.928272	72.520775	53.01199	65.887741	53.069065	59.065044	63.846127	62.393604	46.731674	66.045807
22_35074129	22	35074129	43.172428	53.589672	74.079376	66.210564	56.646774	63.928272	72.520775	53.01199	65.887741	53.069065	59.065044	63.846127	62.393604	46.731674	66.045807
22_35074159	22	35074159	43.172428	53.589672	74.079376	66.210564	56.646774	63.928272	72.520775	53.01199	65.887741	53.069065	59.065044	63.846127	62.393604	46.731674	66.045807
22_35074257	22	35074257	43.172428	53.589672	74.079376	66.210564	56.646774	63.928272	72.520775	53.01199	65.887741	53.069065	59.065044	63.846127	62.393604	46.731674	66.045807
22_35074304	22	35074304	43.172428	53.589672	74.079376	66.210564	56.646774	63.928272	72.520775	53.01199	65.887741	53.069065	59.065044	63.846127	62.393604	46.731674	66.045807
22_35074393	22	35074393	43.172428	53.589672	74.079376	66.210564	56.646774	63.928272	72.520775	53.01199	65.887741	53.069065	59.065044	63.846127	62.393604	46.731674	66.045807
22_35074460	22	35074460	43.172428	53.589672	74.079376	66.210564	56.646774	63.928272	72.520775	53.01199	65.887741	53.069065	59.065044	63.846127	62.393604	46.731674	66.045807
22_35074547	22	35074547	43.307453	53.706093	74.105423	66.256004	56.683769	63.976643	72.556213	53.150105	65.962212	53.204742	59.174572	63.913074	62.470444	46.815285	66.078331
22_35074892	22	35074892	43.307453	53.706093	74.105423	66.256004	56.683769	63.976643	72.556213	53.150105	65.962212	53.204742	59.174572	63.913074	62.470444	46.815285	66.078331
22_35074903	22	35074903	43.307453	53.706093	74.105423	66.256004	56.683769	63.976643	72.556213	53.150105	65.962212	53.204742	59.174572	63.913074	62.470444	46.815285	66.078331
22_35075035	22	35075035	43.307453	53.706093	74.105423	66.256004	56.683769	63.976643	72.556213	53.150105	65.962212	53.204742	59.174572	63.913074	62.470444	46.815285	66.078331
22_35075109	22	35075109	43.307453	53.706093	74.105423	66.256004	56.683769	63.976643	72.556213	53.150105	65.962212	53.204742	59.174572	63.913074	62.470444	46.815285	66.078331
22_35075341	22	35075341	43.307453	53.706093	74.105423	66.256004	56.683769	63.976643	72.556213	53.150105	65.962212	53.204742	59.174572	63.913074	62.470444	46.815285	66.078331
22_35075506	22	35075506	43.442986	53.822697	74.131065	66.301384	56.720604	64.02491	72.591393	53.288307	66.036591	53.340557	59.284172	63.980309	62.547173	46.899029	66.110695
22_35075628	22	35075628	43.442986	53.822697	74.131065	66.301384	56.720604	64.02491	72.591393	53.288307	66.036591	53.340557	59.284172	63.980309	62.547173	46.899029	66.110695
22_35075867	22	35075867	43.442986	53.822697	74.131065	66.301384	56.720604	64.02491	72.591393	53.288307	66.036591	53.340557	59.284172	63.980309	62.547173	46.899029	66.110695
22_35075913	22	35075913	43.442986	53.822697	74.131065	66.301384	56.720604	64.02491	72.591393	53.288307	66.036591	53.340557	59.284172	63.980309	62.547173	46.899029	66.110695
22_35075925	22	35075925	43.442986	53.822697	74.131065	66.301384	56.720604	64.02491	72.591393	53.288307	66.036591	53.340557	59.284172	63.980309	62.547173	46.899029	66.110695
22_35075979	22	35075979	43.442986	53.822697	74.131065	66.301384	56.720604	64.02491	72.591393	53.288307	66.036591	53.340557	59.284172	63.980309	62.547173	46.899029	66.110695
22_35076087	22	35076087	43.442986	53.822697	74.131065	66.301384	56.720604	64.02491	72.591393	53.288307	66.036591	53.340557	59.284172	63.980309	62.547173	46.899029	66.110695
22_35076241	22	35076241	43.442986	53.822697	74.131065	66.301384	56.720604	64.02491	72.591393	53.288307	66.036591	53.340557	59.284172	63.980309	62.547173	46.899029	66.110695
22_35076280	22	35076280	43.442986	53.822697	74.131065	66.301384	56.720604	64.02491	72.591393	53.288307	66.036591	53.340557	59.284172	63.980309	62.547173	46.899029	66.110695
22_35076600	22	35076600	43.579033	53.93948	74.15625	66.346695	56.757282	64.073074	72.626335	53.42659	66.110825	53.476505	59.393856	64.047806	62.623787	46.982918	66.142906
22_35076743	22	35076743	43.579033	53.93948	74.15625	66.346695	56.757282	64.073074	72.626335	53.42659	66.110825	53.476505	59.393856	64.047806	62.623787	46.982918	66.142906
22_35077185	22	35077185	43.579033	53.93948	74.15625	66.346695	56.757282	64.073074	72.626335	53.42659	66.110825	53.476505	59.393856	64.047806	62.623787	46.982918	66.142906
22_35077782	22	35077782	43.715591	54.056438	74.18103	66.391945	56.793804	64.121147	72.661049	53.564945	66.184929	53.612576	59.503616	64.115585	62.700287	47.066944	66.174965
22_35077887	22	35077887	43.715591	54.056438	74.18103	66.391945	56.793804	64.121147	72.661049	53.564945	66.184929	53.612576	59.503616	64.115585	62.700287	47.066944	66.174965
22_35078514	22	35078514	43.852638	54.173557	74.205406	66.437119	56.830162	64.169121	72.695511	53.703381	66.258919	53.748779	59.613441	64.183632	62.776665	47.151115	66.206871
22_35078616	22	35078616	43.852638	54.173557	74.205406	66.437119	56.830162	64.169121	72.695511	53.703381	66.258919	53.748779	59.613441	64.183632	62.776665	47.151115	66.206871
22_35078654	22	35078654	43.852638	54.173557	74.205406	66.437119	56.830162	64.169121	72.695511	53.703381	66.258919	53.748779	59.613441	64.183632	62.776665	47.151115	66.206871
22_35078797	22	35078797	43.852638	54.173557	74.205406	66.437119	56.830162	64.169121	72.695511	53.703381	66.258919	53.748779	59.613441	64.183632	62.776665	47.151115	66.206871
22_35079642	22	35079642	43.990173	54.290825	74.22937	66.482239	56.866375	64.217003	72.729759	53.841885	66.332794	53.885113	59.723343	64.251976	62.852924	47.235443	66.238586
22_35080636	22	35080636	44.128208	54.408245	74.252922	66.527283	56.902435	64.264793	72.763763	53.980453	66.406525	54.021576	59.833317	64.32058	62.929066	47.319931	66.270142
22_35080637	22	35080637	44.128208	54.408245	74.252922	66.527283	56.902435	64.264793	72.763763	53.980453	66.406525	54.021576	59.833317	64.32058	62.929066	47.319931	66.270142
22_35080697	22	35080697	44.128208	54.408245	74.252922	66.527283	56.902435	64.264793	72.763763	53.980453	66.406525	54.021576	59.833317	64.32058	62.929066	47.319931	66.270142
22_35081272	22	35081272	44.128208	54.408245	74.252922	66.527283	56.902435	64.264793	72.763763	53.980453	66.406525	54.021576	59.833317	64.32058	62.929066	47.319931	66.270142
22_35082493	22	35082493	44.266716	54.525806	74.276062	66.572258	56.938343	64.312492	72.797546	54.119076	66.480125	54.158169	59.943352	64.389473	63.005085	47.404575	66.301529
22_35082695	22	35082695	44.405697	54.643494	74.298805	66.617188	56.97411	64.3601	72.831093	54.257759	66.553604	54.294872	60.053459	64.458633	63.080959	47.489388	66.33271
22_35082865	22	35082865	44.405697	54.643494	74.298805	66.617188	56.97411	64.3601	72.831093	54.257759	66.553604	54.294872	60.053459	64.458633	63.080959	47.489388	66.33271
22_35083101	22	35083101	44.405697	54.643494	74.298805	66.617188	56.97411	64.3601	72.831093	54.257759	66.553604	54.294872	60.053459	64.458633	63.080959	47.489388	66.33271
22_35083125	22	35083125	44.405697	54.643494	74.298805	66.617188	56.97411	64.3601	72.831093	54.257759	66.553604	54.294872	60.053459	64.458633	63.080959	47.489388	66.33271
22_35083541	22	35083541	44.545143	54.761303	74.321144	66.662033	57.009731	64.407616	72.864418	54.396492	66.62693	54.431709	60.163631	64.528076	63.156715	47.574368	66.363701
22_35083604	22	35083604	44.545143	54.761303	74.321144	66.662033	57.009731	64.407616	72.864418	54.396492	66.62693	54.431709	60.163631	64.528076	63.156715	47.574368	66.363701
22_35085783	22	35085783	44.825424	54.997253	74.364662	66.751549	57.080551	64.502388	72.930412	54.674084	66.773155	54.705715	60.384155	64.667816	63.307808	47.744854	66.425095
22_35088462	22	35088462	45.107491	55.233593	74.406616	66.840782	57.150833	64.596802	72.995499	54.951824	66.918831	54.980194	60.604912	64.808701	63.45834	47.916061	66.485657
22_35089879	22	35089879	45.391296	55.470249	74.447044	66.929733	57.220604	64.690872	73.059738	55.229671	67.063904	55.255089	60.825882	64.950668	63.608257	48.088043	66.545364
22_35090763	22	35090763	45.533825	55.588676	74.466682	66.974121	57.255306	64.737778	73.091545	55.368622	67.1362	55.392693	60.936432	65.022079	63.682987	48.174328	66.574883
22_35093406	22	35093406	45.820122	55.825684	74.504868	67.062622	57.324348	64.831322	73.154495	55.646561	67.280334	55.668205	61.157669	65.165718	63.831959	48.347507	66.633179
22_35093923	22	35093923	45.963875	55.944248	74.523415	67.106766	57.358685	64.877953	73.185661	55.785542	67.35215	55.806099	61.268345	65.237953	63.906189	48.434414	66.661972
22_35095976	22	35095976	46.252548	56.18145	74.559418	67.194794	57.427059	64.970963	73.247391	56.063477	67.495277	56.082161	61.489784	65.383224	64.054115	48.608856	66.718773
22_35096028	22	35096028	46.252548	56.18145	74.559418	67.194794	57.427059	64.970963	73.247391	56.063477	67.495277	56.082161	61.489784	65.383224	64.054115	48.608856	66.718773
22_35096364	22	35096364	46.252548	56.18145	74.559418	67.194794	57.427059	64.970963	73.247391	56.063477	67.495277	56.082161	61.489784	65.383224	64.054115	48.608856	66.718773
22_35096430	22	35096430	46.252548	56.18145	74.559418	67.194794	57.427059	64.970963	73.247391	56.063477	67.495277	56.082161	61.489784	65.383224	64.054115	48.608856	66.718773
22_35097277	22	35097277	46.397453	56.300068	74.576874	67.23867	57.461086	65.017334	73.277954	56.202419	67.566612	56.220314	61.600552	65.456261	64.127815	48.696415	66.746788
22_35097754	22	35097754	46.542728	56.418682	74.593979	67.282463	57.495018	65.063614	73.308311	56.341358	67.637764	56.358543	61.711334	65.529556	64.201302	48.784199	66.774529
22_35099315	22	35099315	46.688374	56.5373	74.610733	67.326149	57.528854	65.10981	73.338478	56.48027	67.708725	56.496849	61.82214	65.603127	64.27462	48.872208	66.802002
22_35099452	22	35099452	46.688374	56.5373	74.610733	67.326149	57.528854	65.10981	73.338478	56.48027	67.708725	56.496849	61.82214	65.603127	64.27462	48.872208	66.802002
22_35099813	22	35099813	46.834366	56.655891	74.627144	67.369751	57.562584	65.155899	73.368439	56.619164	67.779495	56.635231	61.932953	65.676949	64.347725	48.960445	66.829163
22_35099819	22	35099819	46.834366	56.655891	74.627144	67.369751	57.562584	65.155899	73.368439	56.619164	67.779495	56.635231	61.932953	65.676949	64.347725	48.960445	66.829163
22_35102872	22	35102872	47.274418	57.011513	74.674339	67.499893	57.66328	65.293594	73.457146	57.035595	67.990723	57.050766	62.265446	65.899887	64.565804	49.22657	66.908958
22_35103117	22	35103117	47.274418	57.011513	74.674339	67.499893	57.66328	65.293594	73.457146	57.035595	67.990723	57.050766	62.265446	65.899887	64.565804	49.22657	66.908958
22_35103263	22	35103263	47.274418	57.011513	74.674339	67.499893	57.66328	65.293594	73.457146	57.035595	67.990723	57.050766	62.265446	65.899887	64.565804	49.22657	66.908958
22_35105782	22	35105782	47.717411	57.366684	74.718483	67.628975	57.763294	65.430443	73.544128	57.451588	68.200218	57.466797	62.597923	66.125031	64.781898	49.494904	66.986008
22_35106077	22	35106077	47.717411	57.366684	74.718483	67.628975	57.763294	65.430443	73.544128	57.451588	68.200218	57.466797	62.597923	66.125031	64.781898	49.494904	66.986008
22_35106558	22	35106558	47.865707	57.484928	74.732559	67.671753	57.796494	65.475853	73.572731	57.59013	68.269646	57.605564	62.708721	66.200539	64.853462	49.584846	67.011055
22_35106647	22	35106647	47.865707	57.484928	74.732559	67.671753	57.796494	65.475853	73.572731	57.59013	68.269646	57.605564	62.708721	66.200539	64.853462	49.584846	67.011055
22_35107361	22	35107361	47.865707	57.484928	74.732559	67.671753	57.796494	65.475853	73.572731	57.59013	68.269646	57.605564	62.708721	66.200539	64.853462	49.584846	67.011055
22_35109617	22	35109617	48.312332	57.839146	74.77282	67.799232	57.895756	65.611488	73.65744	58.005314	68.4767	58.022072	63.040989	66.42836	65.066681	49.856216	67.084213
22_35110291	22	35110291	48.312332	57.839146	74.77282	67.799232	57.895756	65.611488	73.65744	58.005314	68.4767	58.022072	63.040989	66.42836	65.066681	49.856216	67.084213
22_35112772	22	35112772	48.761459	58.192394	74.810226	67.925301	57.994598	65.746155	73.740501	58.419724	68.681801	58.438789	63.372952	66.658066	65.27755	50.129951	67.154282
22_35113687	22	35113687	48.91169	58.309883	74.822067	67.966995	58.02747	65.790833	73.767815	58.557659	68.749741	58.577721	63.483517	66.735031	65.34729	50.221733	67.176918
22_35114998	22	35114998	49.062172	58.427242	74.833611	68.008507	58.060322	65.835403	73.794952	58.695492	68.817444	58.716656	63.594025	66.812172	65.416748	50.313789	67.199211
22_35116640	22	35116640	49.363846	58.661495	74.855774	68.090996	58.125935	65.924194	73.848701	58.970787	68.952164	58.994518	63.81488	66.966988	65.554787	50.498707	67.242691
22_35117719	22	35117719	49.515026	58.778381	74.866409	68.13195	58.15873	65.968414	73.875298	59.108246	69.019157	59.133438	63.925198	67.044632	65.62336	50.591583	67.263847
22_35117735	22	35117735	49.515026	58.778381	74.866409	68.13195	58.15873	65.968414	73.875298	59.108246	69.019157	59.133438	63.925198	67.044632	65.62336	50.591583	67.263847
22_35117764	22	35117764	49.515026	58.778381	74.866409	68.13195	58.15873	65.968414	73.875298	59.108246	69.019157	59.133438	63.925198	67.044632	65.62336	50.591583	67.263847
22_35118780	22	35118780	49.666435	58.895084	74.876732	68.172699	58.191513	66.012527	73.901733	59.245579	69.08593	59.272327	64.035461	67.122437	65.691643	50.68475	67.284637
22_35118832	22	35118832	49.666435	58.895084	74.876732	68.172699	58.191513	66.012527	73.901733	59.245579	69.08593	59.272327	64.035461	67.122437	65.691643	50.68475	67.284637
22_35119272	22	35119272	49.666435	58.895084	74.876732	68.172699	58.191513	66.012527	73.901733	59.245579	69.08593	59.272327	64.035461	67.122437	65.691643	50.68475	67.284637
22_35119414	22	35119414	49.666435	58.895084	74.876732	68.172699	58.191513	66.012527	73.901733	59.245579	69.08593	59.272327	64.035461	67.122437	65.691643	50.68475	67.284637
22_35120004	22	35120004	49.818058	59.011623	74.886772	68.213249	58.224293	66.056534	73.927986	59.382767	69.152466	59.411205	64.145638	67.200409	65.75959	50.778187	67.305038
22_35120563	22	35120563	49.969879	59.12796	74.896523	68.253578	58.25708	66.10041	73.954071	59.519814	69.218765	59.550056	64.25573	67.278519	65.827232	50.871902	67.325058
22_35120738	22	35120738	49.969879	59.12796	74.896523	68.253578	58.25708	66.10041	73.954071	59.519814	69.218765	59.550056	64.25573	67.278519	65.827232	50.871902	67.325058
22_35121182	22	35121182	49.969879	59.12796	74.896523	68.253578	58.25708	66.10041	73.954071	59.519814	69.218765	59.550056	64.25573	67.278519	65.827232	50.871902	67.325058
22_35121397	22	35121397	49.969879	59.12796	74.896523	68.253578	58.25708	66.10041	73.954071	59.519814	69.218765	59.550056	64.25573	67.278519	65.827232	50.871902	67.325058
22_35121640	22	35121640	50.12191	59.244106	74.905968	68.293694	58.289875	66.14418	73.97998	59.656712	69.284805	59.688877	64.365753	67.356773	65.894547	50.965912	67.344673
22_35121680	22	35121680	50.12191	59.244106	74.905968	68.293694	58.289875	66.14418	73.97998	59.656712	69.284805	59.688877	64.365753	67.356773	65.894547	50.965912	67.344673
22_35121693	22	35121693	50.12191	59.244106	74.905968	68.293694	58.289875	66.14418	73.97998	59.656712	69.284805	59.688877	64.365753	67.356773	65.894547	50.965912	67.344673
22_35121901	22	35121901	50.12191	59.244106	74.905968	68.293694	58.289875	66.14418	73.97998	59.656712	69.284805	59.688877	64.365753	67.356773	65.894547	50.965912	67.344673
22_35122049	22	35122049	50.12191	59.244106	74.905968	68.293694	58.289875	66.14418	73.97998	59.656712	69.284805	59.688877	64.365753	67.356773	65.894547	50.965912	67.344673
22_35122279	22	35122279	50.12191	59.244106	74.905968	68.293694	58.289875	66.14418	73.97998	59.656712	69.284805	59.688877	64.365753	67.356773	65.894547	50.965912	67.344673
22_35122354	22	35122354	50.12191	59.244106	74.905968	68.293694	58.289875	66.14418	73.97998	59.656712	69.284805	59.688877	64.365753	67.356773	65.894547	50.965912	67.344673
22_35122417	22	35122417	50.12191	59.244106	74.905968	68.293694	58.289875	66.14418	73.97998	59.656712	69.284805	59.688877	64.365753	67.356773	65.894547	50.965912	67.344673
22_35122439	22	35122439	50.12191	59.244106	74.905968	68.293694	58.289875	66.14418	73.97998	59.656712	69.284805	59.688877	64.365753	67.356773	65.894547	50.965912	67.344673
22_35122483	22	35122483	50.12191	59.244106	74.905968	68.293694	58.289875	66.14418	73.97998	59.656712	69.284805	59.688877	64.365753	67.356773	65.894547	50.965912	67.344673
22_35122536	22	35122536	50.274136	59.360043	74.915131	68.333595	58.322678	66.187805	74.005699	59.793457	69.350616	59.827652	64.47567	67.43515	65.96154	51.060211	67.363899
22_35122592	22	35122592	50.274136	59.360043	74.915131	68.333595	58.322678	66.187805	74.005699	59.793457	69.350616	59.827652	64.47567	67.43515	65.96154	51.060211	67.363899
22_35122789	22	35122789	50.274136	59.360043	74.915131	68.333595	58.322678	66.187805	74.005699	59.793457	69.350616	59.827652	64.47567	67.43515	65.96154	51.060211	67.363899
22_35122846	22	35122846	50.274136	59.360043	74.915131	68.333595	58.322678	66.187805	74.005699	59.793457	69.350616	59.827652	64.47567	67.43515	65.96154	51.060211	67.363899
22_35122896	22	35122896	50.274136	59.360043	74.915131	68.333595	58.322678	66.187805	74.005699	59.793457	69.350616	59.827652	64.47567	67.43515	65.96154	51.060211	67.363899
22_35122957	22	35122957	50.274136	59.360043	74.915131	68.333595	58.322678	66.187805	74.005699	59.793457	69.350616	59.827652	64.47567	67.43515	65.96154	51.060211	67.363899
22_35122994	22	35122994	50.274136	59.360043	74.915131	68.333595	58.322678	66.187805	74.005699	59.793457	69.350616	59.827652	64.47567	67.43515	65.96154	51.060211	67.363899
22_35123028	22	35123028	50.274136	59.360043	74.915131	68.333595	58.322678	66.187805	74.005699	59.793457	69.350616	59.827652	64.47567	67.43515	65.96154	51.060211	67.363899
22_35123091	22	35123091	50.274136	59.360043	74.915131	68.333595	58.322678	66.187805	74.005699	59.793457	69.350616	59.827652	64.47567	67.43515	65.96154	51.060211	67.363899
22_35123092	22	35123092	50.274136	59.360043	74.915131	68.333595	58.322678	66.187805	74.005699	59.793457	69.350616	59.827652	64.47567	67.43515	65.96154	51.060211	67.363899
22_35123104	22	35123104	50.274136	59.360043	74.915131	68.333595	58.322678	66.187805	74.005699	59.793457	69.350616	59.827652	64.47567	67.43515	65.96154	51.060211	67.363899
22_35123285	22	35123285	50.274136	59.360043	74.915131	68.333595	58.322678	66.187805	74.005699	59.793457	69.350616	59.827652	64.47567	67.43515	65.96154	51.060211	67.363899
22_35123470	22	35123470	50.274136	59.360043	74.915131	68.333595	58.322678	66.187805	74.005699	59.793457	69.350616	59.827652	64.47567	67.43515	65.96154	51.060211	67.363899
22_35123732	22	35123732	50.426552	59.475765	74.924011	68.373253	58.355507	66.231339	74.031265	59.930027	69.416176	59.966377	64.585503	67.513664	66.028198	51.154785	67.382736
22_35123857	22	35123857	50.426552	59.475765	74.924011	68.373253	58.355507	66.231339	74.031265	59.930027	69.416176	59.966377	64.585503	67.513664	66.028198	51.154785	67.382736
22_35124083	22	35124083	50.426552	59.475765	74.924011	68.373253	58.355507	66.231339	74.031265	59.930027	69.416176	59.966377	64.585503	67.513664	66.028198	51.154785	67.382736
22_35126849	22	35126849	50.884842	59.821575	74.948952	68.490822	58.454159	66.361183	74.106926	60.338718	69.611328	60.382256	64.914383	67.749847	66.226158	51.440258	67.436813
22_35130014	22	35130014	51.344601	60.165184	74.971397	68.60614	58.553185	66.489929	74.181091	60.74572	69.804176	60.79752	65.242256	67.9869	66.420952	51.728355	67.487175
22_35130133	22	35130133	51.344601	60.165184	74.971397	68.60614	58.553185	66.489929	74.181091	60.74572	69.804176	60.79752	65.242256	67.9869	66.420952	51.728355	67.487175
22_35130213	22	35130213	51.344601	60.165184	74.971397	68.60614	58.553185	66.489929	74.181091	60.74572	69.804176	60.79752	65.242256	67.9869	66.420952	51.728355	67.487175
22_35130288	22	35130288	51.344601	60.165184	74.971397	68.60614	58.553185	66.489929	74.181091	60.74572	69.804176	60.79752	65.242256	67.9869	66.420952	51.728355	67.487175
